"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Davidson, Matt","571602","30","18.1",36.7,"113.1","92.8","101.3","92.5","93","449","210","418","17",56.7,"5",16.7,10.6
"Stevenson, Andrew","664057","30","10.2",43.3,"107.8","92.2","100.4","90.9","94.7","405","179","405","13",43.3,"2",6.7,4.3
"Mejía, Francisco","642336","30","23.4",36.7,"100.3","81.5","92.5","91","76.1","374","155","343","4",13.3,"0",0,0
"Mathias, Mark","664029","29","19.5",44.8,"107.7","84.6","96.2","89","79.2","357","156",,"7",24.1,"1",3.4,2.8
"Aquino, Aristides","606157","29","10.6",27.6,"110.8","82.2","94","88.2","80.3","428","131","425","6",20.7,"2",6.9,3.6
"Estrada, Thairo","642731","29","2.9",24.1,"104.7","83.5","96.2","88.4","83.3","411","124","411","8",27.6,"1",3.4,1.9
"Nottingham, Jacob","641924","28","20.1",28.6,"107.4","87","100.7","91.7","85.6","436","153","397","11",39.3,"4",14.3,7.4
"Piña, Manny","444489","28","26.1",46.4,"105.7","88.5","98.5","91.1","91.2","403","221","399","10",35.7,"3",10.7,6.7
"Freeman, Mike","502273","28","19.8",42.9,"102.3","84.8","95","89.4","79.8","357","199",,"5",17.9,"0",0,0
"Hamilton, Billy","571740","27","24.6",48.1,"100.3","82.2","90.6","88.2","72.2","405","196","405","2",7.4,"1",3.7,2.8
"Walker, Neil","435522","27","22",51.9,"103.1","86.9","93.2","86.8","88.4","376","175",,"3",11.1,"1",3.7,2.4
"Díaz, Lewin","650331","27","23.7",22.2,"107.9","86.4","98.6","91.5","81.7","394","166",,"10",37,"3",11.1,7.3
"Avila, Alex","488671","27","12.6",51.9,"106.2","85.3","100.5","95.5","66.5","405","185","405","11",40.7,"1",3.7,1.6
"Wieters, Matt","446308","26","13.5",38.5,"105.5","84.7","95.4","88.2","83.6","389","159",,"6",23.1,"2",7.7,4.9
"Cron, C.J.","543068","26","20.6",34.6,"112","85.5","100.5","97.6","76.9","447","177","396","9",34.6,"5",19.2,9.6
"Peterson, Jace","607054","26","7.4",30.8,"106.9","89.2","100.2","97.8","83.9","429","155","425","11",42.3,"2",7.7,3.3
"Garneau, Dustin","572863","25","24.3",32,"103.1","88.2","97.2","95.7","73.3","379","184","379","7",28,"1",4,2.2
"Heredia, Guillermo","628338","24","22",50,"108.5","85.9","95.5","87.1","81","431","211","423","6",25,"2",8.3,5.6
"Zimmer, Bradley","605548","24","16.4",20.8,"106.6","84.1","95.5","90.7","78.3","388","156","388","4",16.7,"1",4.2,2
"Benintendi, Andrew","643217","23","8.6",13,"103.4","85.2","94.4","87.3","83.4","398","123",,"6",26.1,"1",4.3,1.9
"Thomas, Lane","657041","23","15.4",30.4,"108.4","91","98.7","96.6","84.6","390","158","390","9",39.1,"1",4.3,2.5
"Duggar, Steven","621453","23","6.5",26.1,"103.7","84.2","94.7","85.7","83","379","129",,"6",26.1,"0",0,0
"Marisnick, Jake","545350","23","7.2",30.4,"107.9","87.1","98","92.4","84.4","369","125","359","7",30.4,"1",4.3,2.9
"Holaday, Bryan","592407","22","21.4",36.4,"103.7","86.1","94.7","88.7","85","383","157",,"6",27.3,"0",0,0
"Forsythe, Logan","523253","22","13.9",45.5,"103.6","89.6","97.8","97.5","82.6","410","166","410","8",36.4,"3",13.6,7.9
"Kratz, Erik","456124","22","0.6",36.4,"110.4","84.8","97.5","90.3","81","321","124",,"8",36.4,"0",0,0
"Bishop, Braden","623323","21","8.4",33.3,"107.3","86.8","96.8","92.4","83.2","387","141",,"5",23.8,"0",0,0
"Harrison, Monte","656509","21","4",42.9,"112.6","81.7","95.7","96","72.3","403","135","403","6",28.6,"4",19,7.8
"Almora Jr., Albert","546991","21","11.6",14.3,"106.1","85.3","95.8","79.9","91.8","343","109",,"6",28.6,"0",0,0
"Fisher, Derek","605233","21","10.8",23.8,"109.8","92.7","105.2","98.3","85.2","448","191","448","11",52.4,"2",9.5,5.1
"Alvarez, Eddy","657193","21","2.9",23.8,"101.5","82.7","92.4","79.6","84","351","90",,"3",14.3,"0",0,0
"Alford, Anthony","546990","20","4.2",15,"105.8","81.3","96.1","93.3","71.4","428","149","411","6",30,"1",5,3.4
"Colón, Christian","518568","20","6",10,"103.3","76","88.4","82.2","74.1","368","115",,"4",20,"0",0,0
"Refsnyder, Rob","608701","20","15",30,"104.7","93","98.7","93.3","92.5","382","177",,"10",50,"0",0,0
"Kirk, Alejandro","672386","20","5.9",25,"107.4","95","104.9","91.6","97.3","350","136","346","10",50,"1",5,4
"Odom, Joseph","641929","20","14.5",35,"105.4","85.6","95.6","91.9","84.4","370","148",,"5",25,"0",0,0
"Huff, Sam","669087","20","12.6",70,"111.4","95.7","105.2","100.8","88.3","410","213","391","12",60,"5",25,15.2
"Smith, Kevan","607345","20","1.6",40,"109.5","85.8","100.4","99.7","77","426","150","426","8",40,"3",15,7.9
"Urías, Ramón","602104","19","6.9",42.1,"106.7","90.9","100.2","96.7","84.5","382","168","382","9",47.4,"1",5.3,3.7
"Mercer, Jordy","474568","18","10.8",16.7,"103.3","80.7","92.1","82.3","78.6","232","93",,"3",16.7,"0",0,0
"Nido, Tomás","621512","18","-3.9",27.8,"106","88.8","100.1","95.9","85.3","422","125","408","8",44.4,"2",11.1,7.7
"Delmonico, Nicky","547170","18","15.3",22.2,"107.6","76.7","87.9","98.4","72.1","322","93",,"1",5.6,"1",5.6,4.5
"Alcántara, Sergio","642727","17","21.7",29.4,"100.4","84.2","93.3","83.9","85.9","388","183","388","4",23.5,"0",0,0
"Davis, Jonathan","641505","17","12.7",41.2,"108.6","95.9","102.1","97.8","93.2","411","193","411","11",64.7,"2",11.8,5.9
"Allen, Greg","656185","17","22.6",41.2,"102.9","82.9","91.9","86","78.9","383","196","383","3",17.6,"1",5.9,3.1
"Allen, Austin","664119","17","29.3",23.5,"103.9","86.1","95.3","89.2","83.1","406","179","406","5",29.4,"0",0,0
"Morrison, Logan","489149","17","12.8",35.3,"104.3","87.1","98","93.3","79.3","391","185","381","7",41.2,"1",5.9,3.6
"Cain, Lorenzo","456715","16","-3.7",37.5,"108.8","89","98.6","95.6","82.4","382","136",,"4",25,"0",0,0
"Mateo, Jorge","622761","16","28.5",50,"108.8","93.5","101.4","99.2","77.1","373","197",,"8",50,"0",0,0
"Cespedes, Yoenis","493316","16","17.3",50,"106.9","86","100.3","93.9","80.7","406","171","399","8",50,"2",12.5,5.9
"Young, Andrew","670370","16","1.9",31.3,"107.3","85.8","101.3","96.7","74.9","419","150","419","6",37.5,"1",6.3,2.9
"Demeritte, Travis","641513","15","13.5",40,"109.2","92.1","104.2","97.6","87.5","397","170",,"8",53.3,"1",6.7,3
"Fraley, Jake","641584","15","28.1",26.7,"112.2","82.6","92.2","89.2","76.8","322","171",,"2",13.3,"1",6.7,3.4
"Robertson, Daniel","621002","15","-9.8",53.3,"105.6","82.1","95.6","92.9","72.6","338","148",,"3",20,"0",0,0
"Díaz, Isan","656371","15","9.5",33.3,"107.3","85.9","98.6","91.5","82.1","354","146",,"5",33.3,"0",0,0
"Rodgers, Brendan","663898","15","-5.2",0,"112.8","83","94.8","86.1","83.8","336","83",,"3",20,"0",0,0
"Mathisen, Wyatt","621500","15","22.2",40,"103.6","87","97.2","91","84.9","412","214","406","6",40,"2",13.3,6.1
"Garlick, Kyle","664247","15","17.5",20,"107.5","89.2","100","90.3","92.2","293","138",,"6",40,"0",0,0
"Hernandez, Yadiel","628450","15","6.5",46.7,"100.6","88.3","97.2","92.5","84.7","382","149","382","6",40,"1",6.7,3.6
"Astudillo, Willians","553902","14","30.7",35.7,"107.6","87.2","97.7","87.9","101.3","372","232","369","5",35.7,"1",7.1,6.3
"Jones, Taylor","622100","14","15.6",21.4,"105.8","91.9","100.5","93.3","90.5","405","187","405","6",42.9,"2",14.3,9.1
"Rooker, Brent","667670","14","5.4",57.1,"112.2","89.1","102.8","98.8","71.6","390","177","390","7",50,"2",14.3,9.5
"Sánchez, Jesús","660821","14","7.9",21.4,"110.4","95.4","104.3","92.2","100.1","365","133",,"9",64.3,"1",7.1,3.4
"Hudson, Joe","621529","13","37.5",15.4,"97.9","82.1","91.4","86.9","88.6","360","166",,"1",7.7,"0",0,0
"Payton, Mark","592622","13","19.6",0,"99.6","84.1","92.3","91.7","78.2","400","158",,"2",15.4,"1",7.7,5
"Taylor, Beau","607333","13","9.9",23.1,"98.9","82.6","89.4","94.9","80","288","93",,"1",7.7,"0",0,0
"Thaiss, Matt","642136","13","8.9",30.8,"104.6","88.1","96.5","92.7","85.8","392","150","392","5",38.5,"1",7.7,4
"Noll, Jake","669738","13","13.7",30.8,"108.4","90.3","99.3","90.2","95.9","318","155",,"6",46.2,"0",0,0
"Phegley, Josh","572033","13","15.5",15.4,"101","81","89.4","86.6","76.8","382","134","382","1",7.7,"1",7.7,5.6
"Barreto, Franklin","620439","12","22.7",16.7,"109.2","90.7","102.1","100.1","97.9","327","78",,"5",41.7,"0",0,0
"Souza Jr., Steven","519306","12","31.9",33.3,"103","87.2","99.9","99.7","92.6","376","156","369","6",50,"1",8.3,3.2
"Knizner, Andrew","668800","12","-3.8",33.3,"109.5","94.3","103.2","94.7","94","372","131",,"6",50,"1",8.3,5.9
"Viloria, Meibrys","650619","12","-1.2",33.3,"100.2","87.8","94.8","95.5","81.3","359","121",,"3",25,"0",0,0
"Haase, Eric","606992","12","18.7",25,"109.4","83.6","100.9","85","85.4","404","178",,"5",41.7,"1",8.3,5.3
"Difo, Wilmer","594694","11","20.8",45.5,"101.2","88","95.3","86.9","89.9","338","195",,"3",27.3,"0",0,0
"Apostel, Sherten","665947","11","-10.4",18.2,"107.8","88.8","97","96.5","85.9","326","96",,"4",36.4,"0",0,0
"Sánchez, Yolmer","570560","11","12.4",36.4,"102.3","90.7","98.4","95.8","84.7","383","191","383","6",54.5,"2",18.2,9.5
"Schrock, Max","621011","11","24.6",27.3,"103.3","81.4","89.5","88.3","81.4","372","155","372","2",18.2,"1",9.1,5.9
"Collins, Zack","641470","11","21.9",36.4,"105.6","93","99.4","96.2","84.5","382","228",,"6",54.5,"1",9.1,5.6
"Cron, Kevin","605196","10","37.8",20,"105.5","86.9","95.8","93.4","88","333","192",,"2",20,"0",0,0
"Dozier, Brian","572821","10","33",40,"99.2","88","94.6","91.6","80.5","367","217",,"1",10,"0",0,0
"Oliva, Jared","666931","10","12.8",30,"110","93.2","101.7","89.8","98.8","318","132",,"4",40,"0",0,0
"Stubbs, Garrett","596117","10","1.6",30,"94.3","84.4","91.5","87.2","82.2","335","129",,"0",0,"0",0,0
"Lugo, Dawel","608475","9","8",11.1,"106.6","88.7","100.1","93.6","87.5","358","103",,"5",55.6,"0",0,0
"Williams, Mason","592863","9","-4.9",33.3,"102.4","84.3","93.5","83","84.9","374","118",,"2",22.2,"0",0,0
"Dixon, Brandon","641525","9","14.5",11.1,"105.2","90.5","98","90","93.8","402","119",,"3",33.3,"1",11.1,7.1
"Basabe, Luis Alexander","642772","9","16.5",22.2,"100.2","82.6","94.2","88.1","85.5","333","145",,"2",22.2,"0",0,0
"Lavarnway, Ryan","543432","9","12.7",33.3,"101.8","84.9","93.2","79.8","91.1","324","152",,"2",22.2,"0",0,0
"Jankowski, Travis","608671","8","-13",25,"101.3","80.8","91.1","87.8","75.6","285","102",,"1",12.5,"0",0,0
"Mejia, Erick","625510","8","31.1",37.5,"96.3","74","86.6","79.1","87.8","335","149",,"1",12.5,"0",0,0
"Stephenson, Tyler","663886","8","16.5",50,"103.1","89.5","100.1","90.7","87.5","415","205","403","4",50,"1",12.5,5
"Ramírez, Harold","623912","8","10.6",37.5,"94.2","81","90","91.3","73.9","360","135",,"0",0,"0",0,0
"Hermosillo, Michael","641684","8","23.3",25,"102","80","92.4","80.6","86.2","310","133",,"2",25,"0",0,0
"Moniak, Mickey","666160","8","-8.3",25,"105.8","88.1","100.2","98.4","82","311","118",,"3",37.5,"0",0,0
"Heath, Nick","670084","8","-5.2",37.5,"105.1","86.9","93.2","93.9","81.7","361","128",,"1",12.5,"0",0,0
"Goins, Ryan","572365","8","19.5",25,"103","92.1","98.5","92","92.3","366","207",,"3",37.5,"1",12.5,10
"Walton, Donovan","622268","8","4.1",37.5,"101.7","81.2","92","94.3","74.3","408","143",,"1",12.5,"1",12.5,7.1
"Chang, Yu","644374","7","-2.4",14.3,"98.4","81.4","87.3","85.8","79.6","243","91",,"1",14.3,"0",0,0
"Torreyes, Ronald","591720","7","6.2",42.9,"99.1","92.1","95.9","95.1","89.9","358","158",,"2",28.6,"0",0,0
"Puello, César","527049","7","-17.5",0,"106.9","92.3","103.5",,"92.3","133","33",,"3",42.9,"0",0,0
"Alvarez, Yordan","670541","7","6.4",0,"113.1","98.6","107.5","103.3","95","343","124","343","5",71.4,"0",0,0
"Rodríguez, Sean","446481","7","14.6",14.3,"99.7","92.2","97.6","90.7","94.1","353","158",,"3",42.9,"0",0,0
"Johnson, Daniel","669288","7","22.7",42.9,"99.2","87.8","95.7","95.7","78.2","391","177",,"2",28.6,"1",14.3,7.7
"Almonte, Abraham","501659","7","3.6",28.6,"100.6","81.9","89.3","83.2","80.9","337","145",,"1",14.3,"0",0,0
"Joseph, Caleb","543376","7","12.3",28.6,"100.4","83.4","97.4","94.7","75","395","159","395","3",42.9,"1",14.3,11.1
"Davis, Jaylin","664041","6","19.4",33.3,"111.3","102","106.9","101.8","102.4","374","203","374","5",83.3,"1",16.7,8.3
"Sánchez, Ali","645305","6","16",0,"94.3","87.1","91.1","85.9","90.3","321","127",,"0",0,"0",0,0
"Contreras, William","661388","6","18",83.3,"104.9","84.6","95.3","84.9","83.3","352","226",,"1",16.7,"1",16.7,10
"Orf, Nate","644337","6","16.8",50,"96.9","81.4","92.3","80.6","83","365","169",,"2",33.3,"0",0,0
"Marchán, Rafael","665561","6","10.5",50,"99.6","92.2","97.6","90.8","95","364","194","364","3",50,"1",16.7,11.1
"Ruiz, Keibert","660688","5","24.4",40,"104.3","87.5","96.2","96.2","67.9","395","229","395","1",20,"1",20,12.5
"Cordell, Ryan","641477","5","12.2",40,"110","99.6","104.6","99.9","99.1","346","188",,"4",80,"0",0,0
"Jones, Jahmai","663330","5","-1.9",40,"100.8","88.5","97.1","99.9","80.9","280","123",,"2",40,"0",0,0
"Hill, Derek","656537","5","8.8",20,"104.3","96.6","103","93.5","98.7","336","138",,"3",60,"0",0,0
"Soto, Elliot","519303","5","-3.4",40,"94.1","87.2","92.5","93.5","83.1","309","102",,"0",0,"0",0,0
"Healy, Ryon","592387","5","13.5",40,"100.4","81","91.6","95.2","65.2","359","152",,"1",20,"1",20,14.3
"Martin, Jason","641829","5","22.5",0,"91.5","76.5","83.1",,"69.2","157","89",,"0",0,"0",0,0
"McCarthy, Joe","663411","5","27.1",0,"91.8","77.9","85.2","82","77.8","285","134",,"0",0,"0",0,0
"Ona, Jorge","671250","5","7.3",40,"104.5","78.2","91.2","91.2","58.8","414","179","414","2",40,"1",20,6.7
"Rickard, Joey","572073","4","4",0,"92.7","86.2","90.2","82.3","90.2","316","152",,"0",0,"0",0,0
"Navarreto, Brian","640459","4","32.9",50,"96.3","92.8","95.8","93.4",,"280","229",,"2",50,"0",0,0
"Briceño, José","593993","4","18.7",25,"97.7","90.9","94.8","90.4","91.9","296","166",,"1",25,"0",0,0
"Reynolds, Matt","608703","4","2.1",0,"99.7","81.5","95.9","72.2","84.6","222","63",,"1",25,"0",0,0
"McKinstry, Zach","656716","4","-6.1",50,"96.2","85.2","96.1","96.1","74.3","325","145",,"2",50,"0",0,0
"Rivera, Yadiel","592680","4","4.9",50,"103.8","91.4","101.1","95.6","87.2","353","173",,"2",50,"0",0,0
"Pérez, Hernán","541650","4","6.5",50,"107","91.9","102.2","93.9","90","210","122",,"2",50,"0",0,0
"O'Grady, Brian","657434","4","14",25,"104.7","92.7","101.6","96.5","89","360","181",,"2",50,"0",0,0
"Romine, Andrew","461865","3","24.2",33.3,"98.4","84","92.3","92.3",,"234","188",,"1",33.3,"0",0,0
"Hernández, Óscar","591712","3","6",33.3,"100.4","91.9","99.7","100.4","87.7","304","149",,"2",66.7,"0",0,0
"Nogowski, John","596056","3","22.5",0,"101.2","95.9","97.7",,"97.7","101","64",,"1",33.3,"0",0,0
"Blankenhorn, Travis","663905","3","41.2",33.3,"108.8","89.3","95","93.3",,"345","240",,"1",33.3,"1",33.3,25
"Brown, Seth","664913","3","25.3",0,"105.2","89","93.6","105.2","82","370","201",,"1",33.3,"1",33.3,20
"Brantly, Rob","542963","3","28.5",33.3,"86.9","79.4","83.1",,"75.7","96","90",,"0",0,"0",0,0
"Williams, Justin","642211","3","10.2",33.3,"93.6","85.5","89","84.5","86","281","128",,"0",0,"0",0,0
"McKinney, Billy","641856","3","23.7",66.7,"104.8","89.1","95.2","89.1",,"295","241",,"1",33.3,"0",0,0
"Jackson, Alex","656577","3","9.6",33.3,"100.3","79.4","85.6","85.6","67","212","129",,"1",33.3,"0",0,0
"Craig, Will","643269","3","8.2",66.7,"100.8","91.6","97.9","97.9","79.1","380","247",,"1",33.3,"1",33.3,25
"Culberson, Charlie","518586","3","12",33.3,"102","99.5","101.1","99.3","100.1","378","240",,"3",100,"1",33.3,14.3
"Gutiérrez, Kelvin","642721","3","6.1",66.7,"97.9","87.1","92.8","92.8","75.9","306","177",,"1",33.3,"0",0,0
"Susac, Andrew","572180","2","44.9",50,"80.9","79.2","80.9","80.9",,"304","239",,"0",0,"0",0,0
"Pache, Cristian","665506","2","-5.9",0,"87.6","76.5","87.6","65.3","87.6","22","18",,"0",0,"0",0,0
"Grullón, Deivy","620453","2","50.9",0,"83.4","73.7","83.4","63.9",,"202","157",,"0",0,"0",0,0
"Núñez, Eduardo","456488","2","-10.8",0,"80","73.6","80","80","67.1","269","135",,"0",0,"0",0,0
"Dean, Austin","621573","2","26.8",50,"111.5","99.7","111.5","99.7",,"365","339",,"1",50,"1",50,14.3
"García, Adolis","666969","2","8.5",0,"76.4","74.4","76.4",,"72.4","185","94",,"0",0,"0",0,0
"Wisdom, Patrick","621550","2","48.1",0,"91.7","87.9","91.7","87.9",,"317","265",,"0",0,"0",0,0
"Whitefield, Aaron","664334","1","-16.1",0,"88.3","88.3","88.3",,"88.3","11","11",,"0",0,"0",0,0
"Bonifácio, Emilio","466988","1",,0,,,,,,"133","133",,"0",0,"0",0,0
"Schebler, Scott","594988","1","-30.7",0,"78","78","78",,"78","5","5",,"0",0,"0",0,0
"Mercedes, Yermín","606213","1","-0.4",0,"90.9","90.9","90.9",,"90.9","44","44",,"0",0,"0",0,0
"Cuthbert, Cheslor","596144","1","48.2",0,"58.5","58.5","58.5",,,"164","164",,"0",0,"0",0,0
"Rivera, René","425784","1","12.1",100,"103.9","103.9","103.9","103.9",,"190","190",,"1",100,"0",0,0
"Campusano, Luis","669134","1","21.6",100,"101.1","101.1","101.1","101.1",,"343","343","343","1",100,"0",0,0
"Herrera, Dilson","599096","1","55.9",0,"96.3","96.3","96.3","96.3",,"271","271",,"1",100,"0",0,0
"Florial, Estevan","664314","1","20",100,"75.5","75.5","75.5","75.5",,"216","216",,"0",0,"0",0,0
