"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Holaday, Bryan","592407","16","22.8",31.3,"100.9","88.4","95.6","92","86.3","387","162",,"4",25,"0",0,0
"Wilson, Bryse","669060","15","-13",13.3,"103.6","86","95","87.3","85.7","233","48",,"4",26.7,"0",0,0
"Alcantara, Sandy","645261","15","-37.5",13.3,"95.2","77.6","87.2","90.8","73.2","374","50",,"1",6.7,"0",0,0
"LaMarre, Ryan","534606","15","7.5",20,"103.7","83.7","97.6","97.5","79.3","396","134","373","4",26.7,"1",6.7,4.2
"Payton, Mark","592622","15","12.4",26.7,"101.8","85.1","96.3","90.4","77.3","363","171",,"5",33.3,"0",0,0
"Blankenhorn, Travis","663905","15","17.9",33.3,"105.9","96.2","103.2","100.9","98.9","425","159","425","11",73.3,"3",20,12.5
"Higgins, P.J.","664731","15","12.1",13.3,"103.6","82.4","91.7","88.2","81.5","301","129",,"2",13.3,"0",0,0
"Price, David","456034","15","-19",20,"105","84.4","99","97.4","77.9","347","99",,"5",33.3,"0",0,0
"Heineman, Scott","595981","15","24.6",26.7,"103.2","82.8","93.8","96.3","79.6","413","178","413","3",20,"2",13.3,5.9
"Fowler, Dexter","451594","14","23.8",42.9,"102.1","86.7","96.4","86.9","89.7","341","182",,"6",42.9,"0",0,0
"Tromp, Chadwick","644433","14","16.4",28.6,"110.5","85.3","95.7","92.1","81.9","389","166","389","2",14.3,"1",7.1,5.6
"Paddack, Chris","663978","14","-8.1",21.4,"101","88.1","99.1","88.9","87.5","308","62",,"4",28.6,"0",0,0
"Flaherty, Jack","656427","14","8.8",42.9,"106.2","86.4","99.5","93.1","78.3","416","136","416","4",28.6,"1",7.1,3.8
"Houser, Adrian","605288","14","5.4",21.4,"109","85.4","100","94.9","83.4","418","115","404","5",35.7,"2",14.3,4.3
"Florial, Estevan","664314","14","5.3",35.7,"102.3","89.3","99.6","93","85.6","376","169","349","9",64.3,"1",7.1,4
"Hoffman, Jeff","656546","13","6.1",30.8,"107.7","79","95.9","88.1","57.8","318","141",,"3",23.1,"0",0,0
"Stokes Jr., Troy","657011","13","15.6",30.8,"103.1","84","96","90.2","74.1","348","180",,"4",30.8,"0",0,0
"Bumgarner, Madison","518516","13","24.7",46.2,"105.9","87.2","96.2","92.9","77.8","394","181",,"3",23.1,"1",7.7,1.9
"Wolters, Tony","547172","13","6.2",23.1,"100","82.5","90.6","81.9","83","272","116",,"2",15.4,"0",0,0
"Megill, Tylor","656731","13","-8.3",23.1,"102.2","90.8","98.3","97","88.5","392","84",,"6",46.2,"0",0,0
"Hager, Jake","606993","12","5.8",50,"99.3","86.2","93.5","89.9","81.1","333","170",,"2",16.7,"0",0,0
"Peacock, Matt","676840","12","-11.3",16.7,"102.9","79.4","94","80.2","79.1","296","89",,"3",25,"0",0,0
"Fairchild, Stuart","656413","12","12.9",33.3,"106","81.3","91.2","85.5","75.3","327","160",,"2",16.7,"0",0,0
"Jay, Jon","445055","12","4",25,"103.1","83.2","90.3","83.9","83","275","91",,"1",8.3,"0",0,0
"Kuhl, Chad","641771","12","-18.9",8.3,"104.1","84.5","100","71.5","86.4","213","34",,"4",33.3,"0",0,0
"Anderson, Ian","666120","11","-8.9",27.3,"100.3","82.6","96.9","80.4","83.4","319","57",,"2",18.2,"0",0,0
"Gray, Josiah","680686","11","-5.6",27.3,"101.3","86.3","99.7","87.7","85.6","281","73",,"4",36.4,"0",0,0
"Hernández, Elieser","622694","11","-6.5",18.2,"97","86.3","90.7","85.2","86.8","289","70",,"1",9.1,"0",0,0
"Oviedo, Johan","670912","11","-25",0,"107.3","87.6","101.1",,"87.6","89","18",,"4",36.4,"0",0,0
"Arrieta, Jake","453562","11","10.5",18.2,"97.3","77.4","89.2","82.3","79.5","302","62",,"2",18.2,"0",0,0
"Woodford, Jake","663765","11","-17.8",18.2,"103.5","87.9","98.9","93.7","86.2","253","52",,"4",36.4,"0",0,0
"Anderson, Tyler","542881","10","5.1",30,"99.6","82.1","90.9","81.5","82.5","393","114","393","1",10,"1",10,2.5
"Burns, Andy","542992","10","7.5",50,"104.2","86.1","96","93.1","81.4","346","136",,"2",20,"0",0,0
"Gant, John","607231","10","14.1",20,"99.2","79.2","89","94.6","64.6","297","79",,"1",10,"0",0,0
"Mills, Alec","621219","10","-2.5",30,"100.1","89.4","93.8","88.6","90.3","365","100",,"1",10,"0",0,0
"Luzardo, Jesús","666200","10","-22",0,"90","77.6","86.1","85","76.6","280","41",,"0",0,"0",0,0
"Henry, Payton","668721","10","12.5",40,"108.8","89.8","103.7","99.7","81.5","402","205",,"6",60,"1",10,6.3
"Martinez, Carlos","593372","10","-16.8",20,"105.4","79.5","91.2","86.3","76.1","302","95",,"1",10,"0",0,0
"Marrero, Deven","571918","10","25.8",40,"95.6","78.5","85.4","86.9","73.4","356","172","356","1",10,"0",0,0
"Campbell, Eric","493472","10","13.7",40,"105.4","83.9","95.1","87","79.1","349","182",,"2",20,"0",0,0
"Guzmán, Ronald","608597","10","10.5",10,"112","87.2","97.1","92.6","83.6","426","152","426","2",20,"1",10,5.9
"Gonsolin, Tony","664062","10","-21.4",20,"103.2","82.4","94.2","98.1","77.9","344","73",,"2",20,"0",0,0
"LeBlanc, Wade","453281","10","1",0,"90.5","77.5","87.5",,"79.1","139","40",,"0",0,"0",0,0
"De Jong, Chase","608328","10","1.2",10,"102.5","83.6","91.9","102.5","78.5","309","60",,"1",10,"0",0,0
"Camargo, Johan","622666","10","3.1",10,"99","82","92.1","92.6","76.3","349","118",,"3",30,"0",0,0
"Happ, J.A.","457918","9","-0.3",33.3,"101","84.5","94.5","78.1","88.3","310","94",,"2",22.2,"0",0,0
"Nevin, Tyler","663527","9","33.8",22.2,"108.5","93.5","98.3","96.8","91.4","442","236","442","3",33.3,"1",11.1,5.6
"Muñoz, Yairo","622168","9","18",33.3,"99.8","85.1","92.3","87.5","81.6","323","161",,"2",22.2,"0",0,0
"Carrasco, Carlos","471911","9","-13.8",0,"89.9","84.5","87.7",,"84.5","111","16",,"0",0,"0",0,0
"Peterson, David","656849","9","-25.4",11.1,"103","80.5","100.2","103","76","362","44",,"3",33.3,"0",0,0
"Mikolas, Miles","571945","9","30.5",11.1,"110.3","92.2","101","101",,"306","68",,"1",11.1,"0",0,0
"López, Jack","605346","9","18.8",44.4,"101.4","85","88.5","87","80","369","170",,"1",11.1,"1",11.1,6.3
"Rogers, Josh","642028","9","-30.9",11.1,"91.2","72.8","83.3","83","68.7","303","65",,"0",0,"0",0,0
"Steele, Justin","657006","9","-9.4",11.1,"104.7","93.3","101.2","96.1","91.9","200","57",,"3",33.3,"0",0,0
"Kranick, Max","668820","9","-24.4",0,"86.3","78.3","85.5",,"78.3","85","16",,"0",0,"0",0,0
"Weaver, Luke","596133","9","-2.1",33.3,"91.7","85.8","89.3","85.3","86.2","308","83",,"0",0,"0",0,0
"Thompson, Zach","605507","9","-9.4",0,"104.8","90.6","100.2","92.3","89.8","331","60",,"2",22.2,"0",0,0
"Smith, Caleb","592761","9","-16.8",22.2,"95.7","74.2","84.5","90","63.7","372","68",,"1",11.1,"0",0,0
"Giambrone, Trent","623508","9","1.6",0,"100","86","94.1","89.2","84.5","333","119",,"3",33.3,"0",0,0
"Pérez, Hernán","541650","9","2.4",22.2,"106.4","86.3","98.6","96","78.5","363","141",,"3",33.3,"0",0,0
"Miller, Brian","675649","8","10",25,"103.8","80.1","88.2","82","77.6","266","135",,"1",12.5,"0",0,0
"Harrison, Monte","656509","8","0.7",25,"106.4","84.5","97.8","99","83.8","348","105",,"3",37.5,"0",0,0
"Anderson, Chase","502624","8","9.5",12.5,"103.2","87.8","94","75.4","94","272","66",,"1",12.5,"0",0,0
"Poteet, Cody","547001","8","-37.8",12.5,"97.8","75.4","89.7","97.6","71.7","154","23",,"3",37.5,"0",0,0
"Davis, Jaylin","664041","8","3.3",0,"111.7","89.9","102.1","93","88","301","89",,"3",37.5,"0",0,0
"Eickhoff, Jerad","595191","8","-52.6",0,"70.8","51.5","62.3",,"51.5","24","5",,"0",0,"0",0,0
"Tovar, Wilfredo","541600","7","-14.4",28.6,"92.6","69.7","79.3","84.1","64.4","261","96",,"0",0,"0",0,0
"Fisher, Derek","605233","7","13.2",0,"100","89.4","93.7","94.6","89.9","235","79",,"1",14.3,"0",0,0
"Garrett, Braxton","666129","7","-5.1",28.6,"101.2","84","91","79.7","87.3","240","92",,"1",14.3,"0",0,0
"Moore, Matt","519043","7","-24.5",14.3,"95.1","80","90","95.1","76.2","309","48",,"1",14.3,"0",0,0
"Toussaint, Touki","657053","7","-8.6",14.3,"91.9","83.5","88.1","85","83.1","298","54",,"0",0,"0",0,0
"Castillo, Erick","602080","7","-12.2",14.3,"102.9","76.3","88.3","80","75.7","251","63",,"1",14.3,"0",0,0
"Kozma, Pete","518902","7","19.7",14.3,"102.5","84","92.3","87.2","82.1","213","133",,"2",28.6,"0",0,0
"Long, Sam","669674","7","-16.1",28.6,"100.6","78.6","90.9","80.1","77.9","248","66",,"1",14.3,"0",0,0
"Kingery, Scott","664068","7","23.8",28.6,"88.7","72.5","81.3","70.2","78.4","277","163",,"0",0,"0",0,0
"Smith, Riley","642092","6","16.6",33.3,"102.6","86.5","92","85.8","87.5","332","153",,"1",16.7,"0",0,0
"Beer, Seth","666179","6","22.3",83.3,"102.5","88.5","100.6","88.5",,"372","254","362","3",50,"0",0,0
"Tejeda, Anderson","660731","6","5.5",16.7,"107.1","87.8","99.8","89.5","86.1","341","144",,"2",33.3,"0",0,0
"Wong, Connor","657136","6","7.6",83.3,"103.5","89.1","102","93.3","68","380","234",,"3",50,"1",16.7,7.1
"González, Luis","670768","6","16.1",33.3,"101.2","86.9","98.3","94.1","72.6","357","193",,"3",50,"0",0,0
"Castellanos, Humberto","528748","6","6.5",66.7,"99.2","81.9","97.2","97.2","66.6","391","178","391","3",50,"1",16.7,14.3
"Williams, Nick","608384","6","13.9",33.3,"104.6","86","99.4","96.8","84.1","329","130",,"2",33.3,"0",0,0
"Thaiss, Matt","642136","6","19.9",33.3,"110","86.2","95.7","92.1","83.8","294","136",,"1",16.7,"0",0,0
"Neidert, Nick","663734","6","-17.3",16.7,"94.9","86.7","90.4","86.9","86.6","300","55",,"0",0,"0",0,0
"Santillan, Tony","663574","6","-2.6",33.3,"100.8","93.6","97.1","92.1","94.6","336","96",,"2",33.3,"0",0,0
"Barrera, Luis","642456","6","10.7",66.7,"97.7","89","94.1","85.1","96.7","314","166",,"2",33.3,"0",0,0
"Moroff, Max","621559","6","31.3",33.3,"100.6","86.1","93.5","88.2","75.5","376","251",,"1",16.7,"1",16.7,6.3
"Riddle, JT","595375","6","0.6",16.7,"102.1","84.8","96.3","66.8","88.4","197","77",,"2",33.3,"0",0,0
"Mejía, Humberto","650668","6","1.1",50,"96.7","79","91.4","91.4","60.4","332","157",,"1",16.7,"0",0,0
"Brault, Steven","643230","6","-11.1",0,"105.4","97.2","102.8",,"97.2","35","12",,"3",50,"0",0,0
"Widener, Taylor","642203","6","-10",0,"87","77.4","84.1",,"77.4","62","20",,"0",0,"0",0,0
"Lopes, Tim","621005","6","33.3",33.3,"101.5","94.7","98.7","94.7","101.5","372","279",,"4",66.7,"0",0,0
"Lobatón, Jose","446653","6","2.4",33.3,"103","90.4","100.9","92.8","89.2","306","129",,"3",50,"0",0,0
"Cease, Dylan","656302","5","5.1",20,"98","91.7","95.9","95.9","85.5","336","174",,"2",40,"0",0,0
"Garcia, Luis","677651","5","-35.3",0,"91.5","81.3","83.9",,"81.3","14","5",,"0",0,"0",0,0
"Cahill, Trevor","502239","5","35.8",20,"88.3","73.5","79.9","79.7","71.5","329","148",,"0",0,"0",0,0
"Bonifacio, Jorge","593528","5","12.8",20,"101.4","74.6","92.9","92.9","47.1","336","155",,"1",20,"0",0,0
"Crismatt, Nabil","622503","5","-38.4",0,"77.7","68.5","73.9",,"68.5","12","4",,"0",0,"0",0,0
"Davis, Taylor","543089","5","13.5",20,"103.4","94.2","99.9","85.7","99.9","304","156",,"2",40,"0",0,0
"Dawson, Ronnie","669008","5","-8.4",0,"100.9","87.5","94.6",,"87.5","112","28",,"2",40,"0",0,0
"Vilade, Ryan","668723","5","3",20,"102.1","87.6","98.5","84.8","89.4","364","154",,"2",40,"0",0,0
"Thompson, Keegan","624522","5","-4.1",20,"93.6","86.1","89.8","78.7","89.8","227","50",,"0",0,"0",0,0
"Allen, Austin","664119","5","1.4",60,"106","94.2","101.1","94.3","93.9","373","204","373","2",40,"1",20,12.5
"Gilbert, Tyler","656457","5","-54.6",0,"71.5","64.9","71.5",,"64.9","21","6",,"0",0,"0",0,0
"Muller, Kyle","666205","5","-24.1",0,"96.7","86.7","93.5",,"86.7","97","22",,"1",20,"0",0,0
"Lee, Khalil","666137","5","0",40,"100.6","89.5","100","93","87.2","308","141",,"3",60,"0",0,0
"Cruz, Oneil","665833","5","4.6",40,"118.2","100.5","109.3","111","93.6","408","147","408","4",80,"2",40,22.2
"Chacín, Jhoulys","468504","5","-16.7",20,"101.8","81.6","97.8","79.1","82.4","282","61",,"1",20,"0",0,0
"Irvin, Cole","608344","5","4.5",20,"93.7","90.8","93.5","85.3","93.5","205","75",,"0",0,"0",0,0
"Ray, Robbie","592662","4","-34",0,"84.8","71.8","84.8",,"71.8","57","19",,"0",0,"0",0,0
"Sampson, Adrian","592716","4",,0,,,,,,"25","7",,"0",0,"0",0,0
"Arteaga, Humberto","600858","4","-2.2",25,"84.5","73.5","83.8","83.8","63.2","306","152",,"0",0,"0",0,0
"Bubic, Kris","663460","4","-24.2",0,"96.2","92.7","93.8",,"92.7","36","12",,"1",25,"0",0,0
"Stripling, Ross","548389","4","-48",0,"68.8","67.1","68.7",,"67.1","20","6",,"0",0,"0",0,0
"Strasburg, Stephen","544931","4","7.6",50,"104","98.2","101.1","98.2","98.2","265","173",,"2",50,"0",0,0
"Holloway, Jordan","656548","4","15.7",25,"103.6","95.1","103.6","100.2","103.6","244","77",,"3",75,"0",0,0
"Cabrera, Edward","665795","4","30.9",25,"102.5","90.6","98.2","90.6",,"359","260",,"1",25,"0",0,0
"Hurst, Scott","656568","4","31",50,"88.5","82.4","86.5","82.4",,"281","235",,"0",0,"0",0,0
"Marté, Luis","606336","4","39.6",25,"88.8","82.9","86.2","88.8","77.1","274","148",,"0",0,"0",0,0
"Stammen, Craig","489334","4","25.4",25,"61.6","61.6","61.6","61.6",,"179","49",,"0",0,"0",0,0
"Manaea, Sean","640455","4","-21.3",25,"96.1","90.9","96.1","96.1","85.7","312","80",,"1",25,"0",0,0
"Bart, Joey","663698","4","25.7",50,"102.2","87.1","98.7","75.4","102.2","226","152",,"2",50,"0",0,0
"De Goti, Alex","621008","4","19.9",50,"96.7","83.3","92.1","78.9","96.7","293","203",,"1",25,"0",0,0
"Mathis, Jeff","425772","4","20.6",25,"94","90.8","93.7","89.3","94","309","143",,"0",0,"0",0,0
"Sánchez, Ali","645305","4","-7.3",75,"104.5","91.2","102.9","101.8","59.3","363","246",,"3",75,"0",0,0
"Padlo, Kevin","656821","4","27.5",50,"102.9","89.7","96.1","91.4","84.5","385","258",,"1",25,"0",0,0
"White, Mitch","669952","4","-6.1",0,"106.6","84.3","100.8","80.3","85.7","219","64",,"1",25,"0",0,0
"Howard, Spencer","675921","4","-14.8",25,"95.7","87.6","89.8","95.7","83.5","315","97",,"1",25,"0",0,0
"Ciuffo, Nick","624419","4","23.8",50,"97.8","85","96.5","93.8","76.1","346","178",,"2",50,"0",0,0
"Keller, Brad","641745","4","19.3",0,"84.2","77.9","84.2","71.5","84.2","217","64",,"0",0,"0",0,0
"De León, José","592254","3","6.7",33.3,"87.7","85.7","87.7","83.7","87.7","249","89",,"0",0,"0",0,0
"Uceta, Edwin","670955","3","-57.6",0,"83.7","72","80.7",,"72","9","3",,"0",0,"0",0,0
"Bieber, Shane","669456","3","10.2",0,"88.7","80.6","88.7","88.7","72.4","261","133",,"0",0,"0",0,0
"Campbell, Paul","669294","3","-30.5",0,"85","78.3","81.3",,"78.3","7","4",,"0",0,"0",0,0
"Andreoli, John","607430","3","10.8",66.7,"105.6","88.7","98.2","98.2","69.7","303","171",,"1",33.3,"0",0,0
"Lucchesi, Joey","664192","3","-33.8",0,"98.9","64.8","74.3",,"64.8","8","5",,"1",33.3,"0",0,0
"Ponce, Cody","664074","3","-14.9",0,"92.3","82.8","92.3",,"82.8","82","29",,"0",0,"0",0,0
"Robson, Jacob","615699","3","-18.4",0,"100.9","85.5","97.2",,"85.5","111","44",,"1",33.3,"0",0,0
"Bishop, Braden","623323","3","1.1",0,"105.3","105.3","105.3",,"105.3","58","20",,"1",33.3,"0",0,0
"Knehr, Reiss","663753","3","19.3",0,"87","77.5","87","87","68","229","98",,"0",0,"0",0,0
"Rasmussen, Drew","656876","3","0.1",0,"104.8","71.5","85.6","66.5","73.9","215","121",,"1",33.3,"0",0,0
"Dunning, Dane","641540","3","-12.8",0,"96.2","96.2","96.2",,"96.2","56","24",,"1",33.3,"0",0,0
"Castano, Daniel","641447","3","-27.5",0,"94.7","94.7","94.7",,"94.7","5","4",,"0",0,"0",0,0
"Maeda, Kenta","628317","3","32.1",0,"102.9","84.7","102.9",,"102.9","130","67",,"1",33.3,"0",0,0
"Flexen, Chris","623167","3","48.9",33.3,"93","79.6","83.7","83.7",,"308","166",,"0",0,"0",0,0
"Means, John","607644","3","22.7",33.3,"102.7","102.7","102.7","102.7",,"386","130",,"1",33.3,"1",33.3,20
"Peters, Dillon","596071","3",,0,,,,,,"6","3",,"0",0,"0",0,0
"Rodriguez, Eduardo","593958","3","14.1",0,"101.2","93.8","101.2","86.4","101.2","272","106",,"1",33.3,"0",0,0
"Sanchez, Aaron","592717","3","-7.7",0,"80.5","72.5","74.9",,"74.2","213","74",,"0",0,"0",0,0
"Dorow, Ryan","676900","3","29.6",33.3,"97.4","88.5","95.6","97.4","93.7","321","136",,"1",33.3,"0",0,0
"Richards, Garrett","572070","3","0.6",33.3,"104.4","89.7","97.4","104.4","82.4","347","139",,"1",33.3,"0",0,0
"Boyd, Matthew","571510","3","14.8",66.7,"94.2","93.3","94.2","93.3",,"255","167",,"0",0,"0",0,0
"Nolin, Sean","543594","3","1",0,"74","74","74",,"74","41","26",,"0",0,"0",0,0
"Kelly, Joe","523260","3","-19",0,"95.1","79.1","94.4",,"79.1","24","12",,"1",33.3,"0",0,0
"Harvey, Matt","518774","3","22.1",0,"78.7","76.4","78.7","78.7","74.2","254","98",,"0",0,"0",0,0
"Minor, Mike","501985","3","-1.7",33.3,"103","85.4","99.4","99.4","57.6","349","221",,"2",66.7,"0",0,0
"Tomlin, Josh","458708","3","9.5",0,"91.5","89.1","91.5","86.8","91.5","299","102",,"0",0,"0",0,0
"Castillo, Ivan","622668","3","-21.4",0,"98.2","90.9","94.1",,"90.9","60","23",,"1",33.3,"0",0,0
"Reks, Zach","676646","3","16",33.3,"103.3","93.6","97.1","97.1","86.5","350","223",,"1",33.3,"0",0,0
"Kazmir, Scott","431148","2","-33.6",0,"72","72","72",,"72","33","18",,"0",0,"0",0,0
"Hoying, Jared","592419","2","44.6",50,"83.8","83.6","83.8","83.5",,"280","232",,"0",0,"0",0,0
"Pineda, Michael","501381","2","-48.4",0,"98.9","82.2","98.9",,"82.2","2","2",,"1",50,"0",0,0
"Cleavinger, Garrett","664076","2","15.7",50,"91.4","91.4","91.4","91.4",,"258","130",,"0",0,"0",0,0
"Thomas, Dillon","605504","2","29",50,"96.5","91.9","96.5","91.9",,"318","263",,"1",50,"0",0,0
"Norris, Daniel","596057","2","-15",0,"85.7","75.2","85.7",,"75.2","19","13",,"0",0,"0",0,0
"Stock, Robert","476594","2","9.4",50,"99.5","89.1","99.5","99.5","78.6","377","196",,"1",50,"1",50,25
"Morimando, Shawn","596049","2","-20.1",0,"93.7","93.7","93.7",,"93.7","7","5",,"0",0,"0",0,0
"Knebel, Corey","608349","2","-10.7",0,"90.5","90.5","90.5",,"90.5","17","17",,"0",0,"0",0,0
"Ober, Bailey","641927","2","-14.1",50,"94.1","83.7","94.1","73.3","94.1","193","98",,"0",0,"0",0,0
"Graterol, Brusdar","660813","2","29.6",0,"98.1","93.7","98.1",,"98.1","78","44",,"1",50,"0",0,0
"Lynn, Lance","458681","2","6.5",50,"94.1","83.6","94.1","73.1","94.1","195","107",,"0",0,"0",0,0
"Curtiss, John","595928","2","-44.4",0,"75.1","75.1","75.1",,"75.1","2","2",,"0",0,"0",0,0
"Kivlehan, Patrick","623182","2","15.1",0,"107.4","101.7","107.4","96","107.4","353","191",,"2",100,"0",0,0
"McCaughan, Darren","670766","2","-36.6",0,"91.3","77.2","91.3",,"77.2","17","9",,"0",0,"0",0,0
"Faria, Jake","607188","2","-1.7",0,"100.8","95.7","100.8",,"95.7","116","65",,"1",50,"0",0,0
"Amburgey, Trey","664011","2","-29.7",0,"94.5","83.7","94.5",,"83.7","4","4",,"0",0,"0",0,0
"Pérez, Cionel","672335","2","-10.8",0,"82.6","77","82.6",,"77","35","21",,"0",0,"0",0,0
"Rodón, Carlos","607074","2","2.1",50,"78.4","77.1","78.4","78.4","75.8","253","130",,"0",0,"0",0,0
"Ramirez, Nick","598286","2","-17.8",50,"112.2","88.8","112.2","112.2","65.3","293","148",,"1",50,"1",50,33.3
"Kazmar Jr., Sean","453527","2","-11.6",0,"87.9","77.1","87.9",,"77.1","59","32",,"0",0,"0",0,0
"Reetz, Jakson","656883","2","22.2",50,"104.8","96.6","104.8","96.6",,"328","256",,"1",50,"0",0,0
"Elledge, Seth","676220","2","-13.9",0,"91.2","74.8","91.2",,"74.8","15","13",,"0",0,"0",0,0
"McBroom, Ryan","643436","2","6.1",50,"91.6","83.5","91.6",,"83.5","135","102",,"0",0,"0",0,0
"Fulmer, Carson","608334","2","-36.9",0,"82.8","67.4","82.8",,"67.4","3","3",,"0",0,"0",0,0
"Valdez, Framber","664285","2","-28.8",0,"55.6","55","55.6",,"55","10","6",,"0",0,"0",0,0
"Abbott, Cory","676265","2","-29.8",0,"72.6","68.4","72.6",,"68.4","32","17",,"0",0,"0",0,0
"Díaz, Miguel","622766","2","-26",0,"75.2","74.5","75.2",,"74.5","39","21",,"0",0,"0",0,0
"Goudeau, Ashton","623485","2","12.1",50,"92.8","86.9","92.8","92.8","80.9","313","205",,"0",0,"0",0,0
"Ryu, Hyun Jin","547943","2","27.1",100,"81.3","79.6","81.3","79.6",,"279","274",,"0",0,"0",0,0
"McKenzie, Triston","663474","2","-6.3",50,"100","95","100","90","100","198","102",,"1",50,"0",0,0
"Ryan, Kyle","594986","2","30",0,"77.4","75.6","77.4",,"77.4","205","155",,"0",0,"0",0,0
"Gonzales, Marco","594835","2","17.4",50,"97","97","97","97",,"316","167",,"1",50,"0",0,0
"Yarbrough, Ryan","642232","2","11.4",50,"87.1","72.8","87.1","87.1","58.5","142","133",,"0",0,"0",0,0
"Sandoval, Patrick","663776","2","-32.8",0,"99.1","89.8","99.1",,"89.8","4","3",,"1",50,"0",0,0
"Oswalt, Corey","621261","2",,0,,,,,,"22","12",,"0",0,"0",0,0
"Berríos, José","621244","2",,0,,,,,,"5","4",,"0",0,"0",0,0
"Stewart, Kohl","640464","2","-7.2",0,"100.7","87.3","100.7","100.7","73.9","144","76",,"1",50,"0",0,0
"Wright, Kyle","657140","2","-0.4",0,"103.5","102.5","103.5",,"102.5","76","52",,"2",100,"0",0,0
"Kaprielian, James","621076","2","11",50,"108.1","108.1","108.1","108.1",,"255","128",,"1",50,"0",0,0
"Quantrill, Cal","615698","2","-25",0,"88.5","87.5","88.5",,"87.5","6","6",,"0",0,"0",0,0
"Taillon, Jameson","592791","1","-12.2",0,"75.9","75.9","75.9",,"75.9","10","10",,"0",0,"0",0,0
"Newcomb, Sean","656794","1",,0,,,,,,"1","1",,"0",0,"0",0,0
"Ashby, Aaron","676879","1",,0,,,,,,"1","1",,"0",0,"0",0,0
"Overton, Connor","656818","1","52.2",0,"66.8","66.8","66.8","66.8",,"191","191",,"0",0,"0",0,0
"Canning, Griffin","656288","1",,0,,,,,,,,,"0",0,"0",0,0
"Sheffield, Justus","656954","1","13",100,"98","98","98","98",,"271","271",,"1",100,"0",0,0
"Yamamoto, Jordan","657141","1","10.5",100,"101.8","101.8","101.8","101.8",,"216","216",,"1",100,"0",0,0
"Wilson, Cody","680963","1","39.6",0,"86.9","86.9","86.9","86.9",,"305","305",,"0",0,"0",0,0
"Keuchel, Dallas","572971","1","-15.6",0,"77.8","77.8","77.8",,"77.8","7","7",,"0",0,"0",0,0
"Ray, Corey","641999","1","5.1",0,"86.5","86.5","86.5",,"86.5","83","83",,"0",0,"0",0,0
"Miller, Shelby","571946","1","-44.1",0,"72.7","72.7","72.7",,"72.7","2","2",,"0",0,"0",0,0
"Matz, Steven","571927","1","-15.6",0,"70.7","70.7","70.7",,"70.7","8","8",,"0",0,"0",0,0
"Hutchison, Drew","571800","1","-37.2",0,"77.7","77.7","77.7",,"77.7","2","2",,"0",0,"0",0,0
"Heaney, Andrew","571760","1","10.2",100,"94.1","94.1","94.1","94.1",,"203","203",,"0",0,"0",0,0
"Frankoff, Seth","571676","1","-52.5",0,"70.4","70.4","70.4",,"70.4","2","2",,"0",0,"0",0,0
"Allard, Kolby","663465","1","63.5",0,"85.9","85.9","85.9",,,"160","160",,"0",0,"0",0,0
"Mize, Casey","663554","1","-32.3",0,"83.7","83.7","83.7",,"83.7","4","4",,"0",0,"0",0,0
"Camarena, Daniel","547176","1","22.5",100,"107.2","107.2","107.2","107.2",,"416","416","416","1",100,"1",100,33.3
"Lambert, Peter","663567","1","-12",0,"95.1","95.1","95.1",,"95.1","11","11",,"1",100,"0",0,0
"Eshelman, Thomas","664045","1","-77.1",0,"57.3","57.3","57.3",,"57.3","0","0",,"0",0,"0",0,0
"Odorizzi, Jake","543606","1","42.5",0,"59.2","59.2","59.2",,,"171","171",,"0",0,"0",0,0
"Arihara, Kohei","685503","1","-16.8",0,"93.3","93.3","93.3",,"93.3","9","9",,"0",0,"0",0,0
"Lyles, Jordan","543475","1","-56.1",0,"79.6","79.6","79.6",,"79.6","2","2",,"0",0,"0",0,0
"Jackson, Jay","543351","1",,0,,,,,,"2","2",,"0",0,"0",0,0
"Eovaldi, Nathan","543135","1","-37.5",0,"70.3","70.3","70.3",,"70.3","3","3",,"0",0,"0",0,0
"Bleier, Richard","542947","1",,0,,,,,,"0","0",,"0",0,"0",0,0
"Effross, Scott","664123","1","34",0,"86.2","86.2","86.2","86.2",,"302","302",,"0",0,"0",0,0
"Anderson, Tanner","664196","1",,0,,,,,,"1","1",,"0",0,"0",0,0
"Odom, Joseph","641929","1","-68.3",0,"95.6","95.6","95.6",,"95.6","1","1",,"1",100,"0",0,0
"Strickland, Hunter","519326","1","32.8",0,"97.6","97.6","97.6","97.6",,"371","371",,"1",100,"0",0,0
"Clarke, Taylor","664199","1","1",0,"79.8","79.8","79.8",,"79.8","52","52",,"0",0,"0",0,0
"Jones, Nate","518858","1","19.9",100,"69.2","69.2","69.2","69.2",,"197","197",,"0",0,"0",0,0
"Maton, Phil","664208","1","-21.8",0,"90.2","90.2","90.2",,"90.2","6","6",,"0",0,"0",0,0
"Peralta, Wily","503449","1","4.3",0,"78.6","78.6","78.6",,"78.6","79","79",,"0",0,"0",0,0
"Lowe, Josh","666139","1","-62.7",0,"43.3","43.3","43.3",,"43.3","1","1",,"0",0,"0",0,0
"Urquidy, José","664353","1","7.2",0,"90.7","90.7","90.7","90.7",,"162","162",,"0",0,"0",0,0
