"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Abreu, José","547989","86","6.7",26.7,"109.7","87.8","98.2","91.1","85.9","401","141","389","29",33.7,"2",2.3,1.7
"Bryant, Kris","592178","86","18.5",39.5,"107.3","85.1","96.8","90.7","81.3","428","174","425","26",30.2,"4",4.7,2.6
"Clemens, Kody","665019","85","19.2",30.6,"108.4","89.4","99.4","93.9","85","413","187","393","36",42.4,"6",7.1,5
"Monasterio, Andruw","655316","85","14.9",36.5,"107","88.1","98.6","92.3","82.9","410","177","410","35",41.2,"8",9.4,5.6
"Maile, Luke","571912","85","11.3",37.6,"106","84.7","95.2","87.8","80.7","386","153","382","21",24.7,"3",3.5,1.9
"Wilson, Jacob","805779","84","9.5",26.2,"104.6","85.4","94.5","87.8","85","352","134",,"16",19,"0",0,0
"Baldwin, Brooks","681460","84","26.2",34.5,"105.9","87.4","96.9","90.4","84.7","409","185","380","27",32.1,"4",4.8,3.3
"Adams, Riley","656180","83","13.6",30.1,"110.1","89.9","101.8","93.5","89.2","427","142","415","36",43.4,"6",7.2,4.6
"Schmitt, Casey","669477","83","16.5",31.3,"109.7","89.2","99.2","94.2","85","422","181","399","30",36.1,"7",8.4,6.2
"Encarnacion-Strand, Christian","687952","83","15.5",27.7,"113.3","87.8","99.9","94.5","83.6","422","143","405","31",37.3,"7",8.4,5.7
"Mastrobuoni, Miles","670156","82","13.9",32.9,"107.6","87.4","96.3","88.3","87","390","167",,"26",31.7,"2",2.4,1.9
"Grissom, Vaughn","687093","82","8.3",41.5,"105.1","86.1","97.8","89.8","82.1","376","145",,"27",32.9,"4",4.9,3.5
"Trout, Mike","545361","82","25.2",40.2,"114.5","89.2","101.8","94.3","82.5","473","211","411","34",41.5,"14",17.1,11.1
"McCann, Kyle","668832","81","12.5",30.9,"111.4","89.6","100.5","94.8","84.6","433","169","393","31",38.3,"10",12.3,6.4
"Outman, James","681546","81","15.3",38.3,"110.7","87.6","100.2","95.5","78.5","437","177","389","31",38.3,"4",4.9,2.6
"Allen, Nick","669397","80","8.9",23.8,"104.6","84.4","93.9","85.4","85.5","360","116","360","14",17.5,"1",1.3,1
"Call, Alex","669743","80","12.5",28.7,"107.9","88","97.2","91.8","85.4","397","150","381","26",32.5,"4",5,3.5
"Encarnacion, Jerar","666464","80","6.7",37.5,"115","95","105.6","99.3","91.1","430","158","396","47",58.8,"12",15,10.1
"Harris, Brett","695391","79","12.8",26.6,"107.1","87.4","99.9","92.9","86.2","428","156","406","29",36.7,"4",5.1,3.3
"Thomas, Alek","677950","79","1",25.3,"109.1","91.2","101.3","96","88","413","131","392","37",46.8,"6",7.6,5.8
"Sweeney, Trey","700242","79","12.8",27.8,"109","91.1","100.9","95.8","87.1","414","172","399","37",46.8,"7",8.9,5.9
"Ramos, Bryan","682868","78","11.8",35.9,"106.4","90.1","100.6","92.2","89.9","397","174","388","36",46.2,"5",6.4,4.6
"Herrera, Jose","645444","78","9",33.3,"104.5","84.5","95.2","87.7","82.9","374","132","374","18",23.1,"0",0,0
"Madrigal, Nick","663611","77","3.4",27.3,"105.1","85.1","94.5","88.9","83.7","326","110",,"14",18.2,"0",0,0
"Lukes, Nathan","664770","72","13.6",34.7,"104.3","88.9","96.5","92.2","86.7","411","155","341","20",27.8,"3",4.2,3.3
"Cooper, Garrett","643265","72","12.7",47.2,"109.9","85.9","98.9","90.8","78.8","401","170","401","26",36.1,"7",9.7,6
"Williams, Alika","675961","70","15.7",38.6,"108.5","87.2","96.8","87.3","87.5","362","156",,"19",27.1,"3",4.3,3.1
"Knizner, Andrew","668800","69","11.9",33.3,"106.8","87.3","98.2","91.9","86.5","410","149","410","24",34.8,"3",4.3,3.2
"McCray, Grant","687529","68","5.4",29.4,"108.9","90.2","101.8","95.5","85.1","425","155","415","30",44.1,"8",11.8,6.2
"Sánchez, Ali","645305","67","7.6",25.4,"105.1","86.8","98","89.5","85.5","390","124",,"24",35.8,"3",4.5,3.1
"Wagner, Will","695238","66","5.1",39.4,"109.1","90.6","101.3","94.2","87.7","419","154","401","33",50,"6",9.1,7
"Kjerstad, Heston","677008","66","10.3",28.8,"108.5","90.2","100.6","95.3","86.5","415","166","408","29",43.9,"4",6.1,3.5
"Schunk, Aaron","668845","63","11.9",39.7,"108.8","85.3","95.9","88.8","81.3","429","176","405","20",31.7,"3",4.8,3.1
"Davis, Henry","680779","62","17.2",29,"111.5","85.3","97.6","93.5","82.7","412","128","412","22",35.5,"3",4.8,2.5
"Bouchard, Sean","656248","61","10.7",29.5,"109","89.8","98","93.4","86.1","400","170","400","21",34.4,"3",4.9,2.8
"Myers, Dane","667472","61","11.4",32.8,"106.4","89.9","100.5","93.6","87.7","420","174","403","29",47.5,"7",11.5,6.5
"Story, Trevor","596115","61","18.6",37.7,"105.2","86.1","96.4","90.7","81.2","394","183","384","18",29.5,"4",6.6,3.8
"Urías, Luis","649966","60","19.2",43.3,"106.6","87.1","99.4","94.8","78.8","420","186","401","21",35,"7",11.7,6.4
"Fermín, José","665877","60","8.3",15,"105.7","85.4","95.3","89.9","85.8","370","107",,"15",25,"0",0,0
"Wilson, Weston","642215","60","19.1",35,"108.6","89.7","102","95.3","85.2","397","173","384","30",50,"9",15,9.2
"Noda, Ryan","676116","59","16",23.7,"108","86.2","98.8","94.6","79","367","147","367","20",33.9,"3",5.1,2.7
"Florial, Estevan","664314","58","12.8",36.2,"110.7","88.7","99.3","93.7","84.5","387","167","375","24",41.4,"6",10.3,5.4
"Gamel, Ben","592325","57","12.8",47.4,"110.5","89.1","99.1","88.4","90.8","404","164","356","21",36.8,"6",10.5,6.1
"Gomes, Yan","543228","57","17",42.1,"106.9","87.1","99.5","92.2","79.4","410","180","410","24",42.1,"6",10.5,6.3
"Dunn, Oliver","686554","56","6.6",33.9,"110.7","89.1","101","92.5","86.8","413","140","413","26",46.4,"3",5.4,2.9
"Shewmake, Braden","669699","56","14.3",26.8,"109.1","86.5","95.8","89.7","86.7","375","137","375","15",26.8,"2",3.6,3
"Palacios, Joshua","641943","55","3.4",21.8,"108.4","89.8","101.3","94.1","90.3","396","113","385","26",47.3,"2",3.6,2.6
"Azocar, José","640492","55","9.8",30.9,"108.4","86.5","97.5","90.9","84.2","387","144",,"17",30.9,"2",3.6,2.5
"Wagaman, Eric","676572","55","8.3",38.2,"111.7","91.7","101.3","95.7","87.8","434","175","416","22",40,"3",5.5,4.1
"Dingler, Dillon","693307","54","9.6",35.2,"107.9","89.8","101.1","94.6","88.2","406","158","406","26",48.1,"2",3.7,2.3
"Narváez, Omar","553882","54","21",27.8,"99.4","86.1","95.1","89.3","84.4","374","171",,"12",22.2,"0",0,0
"Conine, Griffin","665052","54","7",29.6,"112.5","89.1","101","93.4","87.7","414","135","373","22",40.7,"4",7.4,4.5
"Johnson, Bryce","669369","54","7.4",37,"103.9","86.1","95.5","88.1","83.9","353","126",,"13",24.1,"0",0,0
"Sogard, Nick","686765","54","15.7",46.3,"101.6","87.4","96.4","89.9","85.5","372","183",,"17",31.5,"1",1.9,1.2
"Berti, Jon","542932","53","11",41.5,"110.7","84.2","96.6","86.5","82.5","366","162","366","16",30.2,"1",1.9,1.4
"Vogelbach, Daniel","596129","53","8.1",35.8,"109","90.9","101.5","93.3","88.1","403","155","394","23",45.1,"5",9.4,6.3
"Kavadas, Niko","694359","52","27.3",42.3,"107.9","91.7","100.8","92.6","88.6","408","233","384","21",40.4,"6",11.5,5.7
"Cabbage, Trey","663550","52","7.7",32.7,"113.4","92.8","103.3","98.5","89.4","409","165","409","28",53.8,"8",15.4,8.8
"Del Castillo, Adrian","680728","52","18.3",36.5,"106.3","87.6","97.9","91.2","82.9","416","188","403","18",34.6,"6",11.5,6.9
"Barnhart, Tucker","571466","52","3.2",34.6,"101.6","83.4","94.6","92.1","76.3","382","128",,"12",23.1,"2",3.8,2.1
"Bae, Ji Hwan","678225","51","2.4",31.4,"108.1","87.3","99.2","92.8","83.4","397","131",,"19",37.3,"6",11.8,7.4
"Rivas, Leo","660844","51","12.6",45.1,"102.1","87.2","95.7","92.3","81.4","366","160",,"14",27.5,"1",2,1.2
"Nuñez, Nasim","683083","51","-1.9",17.6,"103","83.3","95.6","92","81.8","388","79",,"11",21.6,"0",0,0
"Robinson, Chuckie","642020","50","1.2",28,"107.1","81.4","93.5","85.2","81.1","374","111",,"11",22,"1",2,1.3
"Jung, Jace","690291","50","11",32,"107.4","86.4","98.1","88.1","86.1","393","148",,"17",34,"2",4,2.1
"Trejo, Alan","676701","49","13.4",26.5,"102.7","86.5","96","88.6","85.6","401","155",,"12",24.5,"1",2,1.5
"Short, Zack","670097","49","21.2",34.7,"108.9","88.6","96.6","90.5","86.7","385","179",,"13",26.5,"2",4.1,2.3
"Sanó, Miguel","593934","48","8.9",33.3,"114.9","93.8","106.4","95.5","92.4","406","159","399","26",54.2,"5",10.4,5.3
"Luciano, Marco","682617","48","12.4",41.7,"108.1","87.9","100.6","91.7","83.5","371","172",,"22",45.8,"3",6.3,3.7
"Madris, Bligh","676632","48","23.7",37.5,"108.3","87.1","98.8","92.6","84.9","422","174","422","17",35.4,"5",10.4,6.7
"Baddoo, Akil","668731","47","21",25.5,"109.3","91.1","100.7","95.5","90.5","404","183","393","22",46.8,"6",12.8,7.3
"DeLoach, Zach","676113","46","3",28.3,"104.4","87.4","97.4","90.4","84.7","401","134","401","15",32.6,"0",0,0
"Ford, Mike","645801","45","17.5",28.9,"107","86.4","97.9","89.6","85","427","153","427","15",33.3,"1",2.2,1.6
"Crawford, Brandon","543063","45","13.5",37.8,"108.4","89.7","98.7","90.1","90.4","410","164","410","15",33.3,"3",6.7,3.8
"Clase, Jonatan","682729","44","15.1",27.3,"105.6","87.9","96.4","88.9","87.6","381","181","380","13",29.5,"0",0,0
"Marchán, Rafael","665561","44","16.7",47.7,"103.3","86.2","95.7","86.9","87.3","414","190","402","14",31.8,"4",9.1,7.1
"Bliss, Ryan","669208","43","6.8",37.2,"107","88.5","100.3","98.2","76.2","421","163","416","20",46.5,"4",9.3,5.6
"López, Jack","605346","43","10",32.6,"104.1","87.3","97.1","92.4","84.4","379","132","379","14",32.6,"1",2.3,1.4
"Serven, Brian","661531","42","20.6",33.3,"105","84.7","94.9","91","75","382","166",,"7",16.7,"1",2.4,1.4
"Gurriel, Yuli","493329","41","7.5",34.1,"106","90.3","101.8","94.8","88.3","395","161",,"22",53.7,"1",2.4,1.5
"Reyes, Pablo","622569","41","13.2",31.7,"108","88","98","88.9","90","386","155",,"13",31.7,"2",4.9,3.1
"Millas, Drew","686452","41","2.7",39,"105.7","88","97.3","89.4","86.3","428","141","428","14",34.1,"1",2.4,1.6
"Dalbec, Bobby","666915","41","10",19.5,"107.8","86","98.7","93.3","75.9","365","161","360","16",39,"1",2.4,1.1
"Hurtubise, Jacob","674441","41","20.6",39,"99.6","82.8","92.7","84.5","85.4","345","169",,"6",14.6,"0",0,0
"Kreidler, Ryan","668952","40","13.2",17.5,"105.9","82","94.2","89.2","75.3","395","139","395","9",22.5,"2",5,3.1
"Dezenzo, Zach","701305","40","10.5",30,"112.2","87.5","101.3","95.1","83.9","446","163","442","16",40,"4",10,6.2
"Amaya, Jacob","676070","40","6.3",30,"104.6","87.8","97.5","89.1","87","370","128",,"13",32.5,"1",2.5,1.4
"Ruiz, Esteury","665923","39","17.1",28.2,"109.8","87.7","98.2","95.1","80","412","170","409","14",35.9,"4",10.3,6.2
"Dahl, David","621311","38","12.7",36.8,"105.6","87.1","96.4","92.4","80.1","390","176","366","8",21.1,"3",7.9,4.8
"Campero, Gustavo","672569","38","7.7",28.9,"108.9","83.8","94.8","88.7","82.4","359","119","359","6",15.8,"1",2.6,2.1
"Haase, Eric","606992","38","11.5",39.5,"109.6","90","100.6","95.8","84.4","438","179","405","15",39.5,"5",13.2,7.2
"García, Avisaíl","541645","37","2.1",27,"107","86.6","99.1","92","85.4","421","129","411","11",29.7,"3",8.1,5.9
"Domínguez, Jasson","691176","37","5.1",24.3,"109.3","89.4","103.2","96.7","89.1","414","117","406","17",45.9,"4",10.8,6
"Tromp, Chadwick","644433","36","6",38.9,"107.6","88.1","99.1","91.7","83.4","368","167",,"13",36.1,"1",2.8,1.9
"Hensley, David","682073","35","-7.7",20,"109.5","84","97.2","90.1","81.4","395","97","395","9",25.7,"1",2.9,1.7
"Wendzel, Davis","673995","35","17.8",25.7,"107","85.4","97.2","93.6","80.6","413","155","408","10",28.6,"3",8.6,6.1
"Saggese, Thomas","695336","35","11.3",45.7,"108.4","85.7","96.5","92.7","78.2","374","176","374","9",25.7,"1",2.9,1.9
"Vilade, Ryan","668723","35","5.5",25.7,"107.6","86.2","98.9","85.4","86.9","389","118","389","13",37.1,"2",5.7,4.1
"Tucker, Cole","657061","34","7.7",35.3,"104.9","90.2","98.3","91.7","88.8","377","157",,"15",44.1,"0",0,0
"Paris, Kyren","677347","34","6.3",32.4,"110.3","87.8","99.4","92.5","83.7","408","146","408","12",35.3,"2",5.9,3.4
"Rosario, Eguy","666703","34","12.9",41.2,"107.7","89.2","100.5","97.9","81.8","404","184","385","16",47.1,"5",14.7,8.8
"Hicks, Aaron","543305","34","4.7",32.4,"105","87.5","99.6","92.7","86.9","367","126","365","12",35.3,"2",5.9,3.2
"Williams, Luke","663897","34","18.6",23.5,"104.6","89.6","96.8","89.5","91.8","379","186",,"10",29.4,"1",2.9,1.9
"McCoy, Mason","669200","33","9.3",33.3,"100.1","82.9","93.6","84.4","81.7","355","130",,"5",15.2,"0",0,0
"Bote, David","623520","33","13.4",30.3,"107.6","88.3","101.2","91.4","90.2","383","153",,"16",48.5,"1",3,2.1
"Romo, Drew","691011","33","14.7",21.2,"101","82.2","92.8","86.1","78.1","392","152",,"5",15.2,"1",3,1.9
"Whitcomb, Shay","694376","33","18.1",39.4,"109.9","88.8","100.1","90.2","88.9","394","187",,"14",42.4,"2",6.1,4.3
"Acuña, Luisangel","682668","33","10.3",27.3,"109.8","91","101.5","91.4","91.1","414","157","396","15",45.5,"3",9.1,7.5
"Walsh, Jared","665120","32","21.5",40.6,"112.5","84.2","99.6","85.4","83.2","414","187","414","10",31.3,"3",9.4,5
"Black, Tyler","672012","32","16.4",31.3,"102.6","83","93.4","84.1","85.1","361","166",,"5",15.6,"0",0,0
"Baker, Luken","663609","31","16.2",32.3,"109.3","91","100.8","94.3","92","388","189","382","18",58.1,"2",6.5,4.1
"Sanoja, Javier","691594","31","8.6",29,"105.3","86.2","95.4","85.8","87.8","358","142",,"10",32.3,"0",0,0
"Cook, Billy","695257","30","28.6",46.7,"109","92.6","103.1","97.1","89.2","424","201","401","15",50,"4",13.3,8.2
"Driscoll, Logan","686482","30","0.7",26.7,"105.6","86.6","97.9","93.4","83.7","393","117","393","10",33.3,"2",6.7,5.4
"Hinds, Rece","677956","30","18.9",40,"112.7","91.6","103.8","96","83.6","458","224","438","12",40,"6",20,11.8
"Pereda, Jhonny","640902","29","3.3",34.5,"105.8","85.5","97.9","89.6","83.6","370","129",,"11",37.9,"1",3.4,2.5
"Amador, Adael","691182","29","17.1",20.7,"103.6","88.2","97.3","84.5","91.9","388","165",,"9",31,"2",6.9,5.6
"Moncada, Yoán","660162","29","6.1",37.9,"108.6","90.2","98.1","88","92.3","393","128",,"10",34.5,"0",0,0
"Alvarez, Armando","669137","29","14.8",31,"103.6","80.8","91.6","84.2","78","358","145",,"3",10.3,"0",0,0
"Westbrook, Jamie","642197","28","16.3",42.9,"106.5","89.4","98.7","93.5","83.6","426","183","407","10",35.7,"3",10.7,6.3
"Shenton, Austin","668853","28","15.5",50,"103.7","83.9","94.7","90","72.9","365","193","365","7",25,"1",3.6,2
"White, Eli","642201","27","8.3",25.9,"104.2","88.7","99.5","92.5","87.6","380","150","377","13",48.1,"3",11.1,7.1
"Wendle, Joey","621563","27","4.8",37,"99.9","88.3","94.7","90.7","86.3","355","138",,"7",25.9,"0",0,0
"Jones, Jahmai","663330","27","15.8",29.6,"109.5","85.2","100","93.1","78.3","385","176","383","11",40.7,"2",7.4,4.3
"Yorke, Nick","694377","26","8",38.5,"108.9","89.7","102.8","96.5","83.9","412","175","406","13",50,"4",15.4,9.5
"Pinto, René","650907","26","27.6",46.2,"108.1","93.7","101.4","96.5","87.4","433","223","407","16",61.5,"5",19.2,10.2
"Ornelas, Jonathan","680716","25","0.9",24,"110.2","94.3","103.6","93.2","94.9","384","102",,"14",56,"0",0,0
"Locklear, Tyler","682988","25","21.2",28,"111.7","87.2","99.8","98.2","84.1","390","152","378","11",44,"2",8,4.1
"Wall, Forrest","657088","24","14.2",12.5,"101","89.2","96.5","91.1","86.9","372","133",,"8",33.3,"0",0,0
"Díaz, Aledmys","649557","24","11.9",16.7,"105.7","87.1","97.8","91.5","85.9","347","146",,"8",33.3,"0",0,0
"Remillard, Zach","621545","24","14.3",25,"105.3","86.9","96.7","87.4","86.2","376","151",,"7",29.2,"1",4.2,2.6
"Foscue, Justin","679822","24","26.9",29.2,"107.2","86.9","96","88.4","89.3","369","162",,"4",16.7,"1",4.2,2.3
"Zavala, Seby","664874","24","19.9",41.7,"105.9","90.5","99.4","93.6","82.9","399","195","357","10",41.7,"1",4.2,2.3
"Sabol, Blake","666165","23","12.7",30.4,"110.5","90.3","100.9","95.8","88.1","402","166",,"10",43.5,"2",8.7,5.3
"Villar, David","681584","23","15.7",34.8,"106.7","91.3","101.4","96.1","84.9","433","194","433","12",52.2,"3",13,8.1
"Berroa, Steward","672642","23","16.3",26.1,"101.9","84.7","94.7","90.4","77.3","370","150",,"5",21.7,"0",0,0
"Colás, Oscar","693049","23","7.1",26.1,"109.2","89.9","101.7","87.1","91.4","365","103",,"10",43.5,"0",0,0
"Adams, Jordyn","677941","23","10.5",34.8,"105.5","88","97.6","92","84.6","419","167","419","7",30.4,"1",4.3,2.6
"Salazar, César","663967","22","17.7",45.5,"99.6","85.6","92.8","84.6","87.7","330","180",,"3",13.6,"0",0,0
"Blankenhorn, Travis","663905","22","4.8",18.2,"107.1","86.7","97.6","96.9","83.3","372","91",,"8",36.4,"0",0,0
"Alvarez Jr., Nacho","805373","20","9.8",30,"109.6","83.8","97.9","94","80.5","348","125",,"6",30,"0",0,0
"Stevenson, Cal","670276","20","12.2",25,"103.1","85.6","95.8","89.1","79.7","376","164",,"5",25,"2",10,7.4
"Goodrum, Niko","592348","20","-15.7",15,"104.2","86.3","95.8","96.8","84.2","389","58",,"5",25,"1",5,3
"Murphy, Tom","608596","20","4.5",35,"109.3","87.4","100.2","98.5","79.4","407","140","407","7",35,"2",10,5.3
"Miller, Owen","680911","19","9.7",21.1,"104.7","89.6","97.1","87.1","91.8","356","140",,"4",21.1,"0",0,0
"Mayo, Coby","691723","19","6",52.6,"104.3","84.7","94.9","87.1","82","336","155",,"4",21.1,"0",0,0
"De Los Santos, Luis","665782","19","-5.7",26.3,"106.3","84.9","98.9","92.8","79.2","352","115",,"8",42.1,"0",0,0
"Vosler, Jason","613564","19","16.5",42.1,"106.1","92.6","98.7","98.5","86.4","392","173",,"8",42.1,"3",15.8,10
"Brooks, Trenton","670092","19","16.2",31.6,"103.8","87.2","97.3","93.2","75.2","381","196",,"5",26.3,"1",5.3,3.4
"Mervis, Matt","670223","18","10.5",16.7,"111.7","87.1","96.3","90.3","84.1","362","155",,"5",27.8,"1",5.6,3.6
"Pauley, Graham","688363","17","17.7",47.1,"105","85.8","98.9","86.8","84.1","419","198","386","9",52.9,"1",5.9,3.1
"Rodríguez, Johnathan","671286","17","-10.8",11.8,"110.6","91.3","102.6","96.1","90.3","361","79",,"8",47.1,"0",0,0
"Peterson, Jace","607054","17","-12.4",17.6,"102","82.6","92.7","86.2","81.5","308","64",,"4",23.5,"0",0,0
"Hiura, Keston","669374","17","6.3",35.3,"107.4","82.2","95.1","91.3","84.4","344","114",,"4",23.5,"0",0,0
"Wiemer, Joey","686894","17","18",23.5,"104.1","82.8","92.2","89","78.2","382","136",,"4",23.5,"1",5.9,3.6
"Barrosa, Jorge","678489","16","9.5",31.3,"103.7","83.2","95.6","94.1","80.2","381","116",,"4",25,"1",6.3,5.6
"Delay, Jason","641511","16","22.4",18.8,"104.5","83.2","93.4","88.4","81.8","327","113",,"3",18.8,"0",0,0
"Adrianza, Ehire","501303","15","4.8",46.7,"100.7","88.4","96.9","95.2","82.4","381","191","381","5",33.3,"1",6.7,3.6
"Walton, Donovan","622268","15","10.4",33.3,"102.3","84.1","94.8","89.5","80.7","408","154","408","3",20,"1",6.7,4
"Dunn, Blake","694362","15","22.7",26.7,"105.3","85.7","94","90.5","84.4","422","132","422","2",13.3,"1",6.7,3.4
"Kennedy, Buddy","671083","15","12.6",60,"103.9","88.8","98.7","88","90.6","389","195","389","8",53.3,"2",13.3,7.7
"Kessinger, Grae","666197","14","11",21.4,"98.9","85.1","94.8","93.2","76.9","368","156",,"3",21.4,"0",0,0
"Canario, Alexander","672744","14","10.8",28.6,"109.2","88","102.8","94.2","87.4","416","167","416","6",42.9,"2",14.3,7.1
"Wynns, Austin","642851","14","15.8",50,"110","91.5","100","93.8","88.8","357","181",,"5",35.7,"0",0,0
"McKinney, Billy","641856","12","-0.4",33.3,"102.7","86","96","96.2","78.7","383","128",,"4",33.3,"1",8.3,3.6
"Sullivan, Brett","664954","12","37.7",16.7,"99.3","81.8","92.8","92.3","70.6","359","168","359","3",25,"1",8.3,5.9
"Gray, Tristan","656484","12","17.5",16.7,"105.7","93","101.5","88","98","284","133",,"7",58.3,"0",0,0
"Keirsey Jr., DaShawn","680577","12","4.5",50,"104.9","84.7","95.7","87.8","80.3","368","179","368","4",33.3,"2",16.7,14.3
"Leblanc, Charles","641779","12","20.2",41.7,"107","85.3","99.6","94.3","56.4","397","234","391","4",33.3,"2",16.7,7.1
"Ortega, Rafael","542364","11","11.6",18.2,"104.1","85.1","100.7","89.6","86","354","145",,"5",45.5,"0",0,0
"Haggerty, Sam","664059","11","5.7",27.3,"109.9","84.3","95.1","95.4","82.4","299","104",,"2",18.2,"0",0,0
"Baker, Darren","671117","11","6.2",27.3,"100.4","86.7","96","81.9","87.9","346","91",,"3",27.3,"0",0,0
"Gasper, Mickey","681508","10","4.5",40,"104.9","90.7","99.9","94.7","86.7","297","146",,"4",40,"0",0,0
"Feduccia, Hunter","676439","10","9.5",30,"102.1","83.3","91.9","86.4","81.3","323","144",,"2",20,"0",0,0
"León, Pedro","694175","10","16.8",30,"108.9","93","103.6","96","90","378","137",,"4",40,"2",20,9.5
"Soto, Livan","670869","10","22.1",40,"98.8","85.1","93.9","87.9","78.3","381","180",,"2",20,"1",10,6.3
"Waters, Drew","671221","10","3.8",20,"95.9","77.9","88.6","92.2","69.4","363","133",,"2",20,"0",0,0
"McKenna, Ryan","663630","9","27.4",22.2,"108.2","84.5","99.7","97.6","70.3","403","212","378","4",44.4,"2",22.2,13.3
"Reetz, Jakson","656883","9","19.3",11.1,"106.5","85.5","96.4","88.2","82.2","393","190","393","4",44.4,"1",11.1,6.7
"Alcántara, Kevin","682634","9","-10.1",0,"106.9","86.3","99.6","94.9","85.2","344","60",,"3",33.3,"0",0,0
"Fletcher, David","664058","8","14",12.5,"93.1","80.7","90.7","87.8","76.4","306","125",,"0",0,"0",0,0
"Jordan, Levi","682119","8","3.7",25,"96.8","91.6","94.7","93.6","89.6","342","144",,"2",25,"0",0,0
"Kemp, Tony","643393","8","17.6",25,"97","82.8","92.9","93.8","73.8","348","134",,"1",12.5,"0",0,0
"Lockridge, Brandon","663604","8","18",12.5,"104.5","90.9","101.5","88.7","101.5","394","131","394","4",50,"1",12.5,8.3
"Alvarez, Eddy","657193","7","3.4",14.3,"102.3","89.1","95.6","97.7","85.7","270","75",,"2",28.6,"0",0,0
"Marlowe, Cade","687799","7","13.6",28.6,"94","81.9","88.3","81.3","82.3","308","144",,"0",0,"0",0,0
"Peguero, Liover","678894","7","6",42.9,"104.9","84.4","92.8","90.2","76.7","315","169",,"2",28.6,"0",0,0
"Helman, Michael","680737","7","19.8",14.3,"98.8","86.1","94.1","83.9","86.1","348","140",,"2",28.6,"0",0,0
"Collins, Isaac","686555","7","23.5",42.9,"103.7","87.2","96.5","89.1","85.4","344","194",,"2",28.6,"0",0,0
"Thompson, Bubba","669352","7","-9.6",28.6,"102.3","85.7","94.7","91.6","81.3","366","118",,"2",28.6,"1",14.3,5.6
"Brantly, Rob","542963","7","28.4",28.6,"105.1","90.4","99.6","99.6","79.3","380","221",,"3",42.9,"1",14.3,11.1
"Peraza, Oswald","672724","7","5.9",42.9,"105.1","87","97.1","94.7","86.5","398","158","398","2",28.6,"1",14.3,9.1
"Vázquez, Luis","676679","7","-0.2",14.3,"103.3","84.3","99.3","101.4","79","316","93",,"3",42.9,"0",0,0
"Teodosio, Bryce","669326","7","5.9",28.6,"98.9","78.9","89","87.1","75.6","303","113",,"1",14.3,"0",0,0
"Narváez, Carlos","665966","7","8.7",28.6,"108.2","99.7","105.5","99.8","99.6","274","121",,"6",85.7,"0",0,0
"Martínez, J.P.","679881","6","0.1",16.7,"96.5","83.7","93","88.6","88.1","267","82",,"1",16.7,"0",0,0
"Heineman, Tyler","623168","6","37.4",16.7,"97.9","82.8","91.1","87.7",,"353","231",,"1",16.7,"0",0,0
"Hummel, Cooper","669450","6","-19",16.7,"107.1","82.3","94.2","88.6","79.2","312","87",,"1",16.7,"1",16.7,12.5
"Duffy, Matt","622110","6","14.3",33.3,"104.8","98.8","104.1","97.9","101.6","225","95",,"4",66.7,"0",0,0
"Capra, Vinny","681962","6","16.2",16.7,"92.5","77.6","89.3","90.4","76.2","321","86",,"0",0,"0",0,0
"Capel, Conner","668843","6","10.8",50,"97.1","87.7","94.9","91.7","83.8","340","167",,"1",16.7,"0",0,0
"Castillo, Diego","660636","5","0.1",40,"101.6","81.4","91.2","76.7","84.5","237","102",,"1",20,"0",0,0
"Misner, Kameron","670224","5","20",40,"92.4","78","85.8","81.8","63","262","167",,"0",0,"0",0,0
"Garrett, Stone","656448","5","20.5",60,"107.8","100","103.6","101.7","93.4","431","290","431","4",80,"2",40,33.3
"Alexander, CJ","680769","5","19.8",60,"98","79.2","88.5","84.5","57.7","387","226",,"1",20,"1",20,12.5
"Fabian, Sandro","660758","5","33.9",20,"99.4","82","93.7","87.8","99.4","355","188",,"2",40,"1",20,20
"Rios, Edwin","621458","5","13",40,"103.2","85","93.9","90.1","81.6","351","161",,"1",20,"0",0,0
"Taylor, Samad","669392","4","13.8",0,"106.5","90.5","94.6",,"94.4","189","76",,"1",25,"0",0,0
"Straw, Myles","664702","4","23.3",50,"90.5","79.5","90.1","90.5","71.4","289","137",,"0",0,"0",0,0
"Harris, Dustin","687957","4","26.8",75,"102.1","97.5","101.9","97.5",,"371","253","371","3",75,"1",25,14.3
"Garcia, Aramis","605244","4","-5.7",0,"107.7","97","101.3","94.9","97.7","338","89",,"1",25,"0",0,0
"Knapp, Andrew","595284","4","-1.1",0,"102.3","83.8","98.7","95.1","80","304","99",,"2",50,"0",0,0
"Trammell, Taylor","666211","4","31.2",0,"104.1","82","91.9","79.6","91.8","214","93",,"1",25,"0",0,0
"Gentry, Tyler","694355","3","41.8",0,"97.7","95","95.9","94.2","97.7","254","136",,"1",33.3,"0",0,0
"Anderson, Brian","605119","3","10.1",66.7,"105.9","101.6","103.7","103.7","97.2","342","182",,"3",100,"1",33.3,20
"Ellis, Duke","668752","3","-21.1",33.3,"104.9","81.1","87.2","69.5","86.9","194","66",,"1",33.3,"0",0,0
"Devers, José","672701","3","-2.4",33.3,"99.1","92.4","98.6","79.9","98.6","207","77",,"2",66.7,"0",0,0
